Transaction_ID,Date,Customer_ID,Transaction_Amount,Category,Payment_Method,Merchant,Is_Fraud
T005343,2023-08-11 14:00:00,3655,829.76,Healthcare,Online,Netflix,0
T005344,2023-08-11 15:00:00,1979,165.93,Entertainment,Debit Card,Amazon,0
T005345,2023-08-11 16:00:00,1433,598.39,Groceries,Online,Amazon,0
T005346,2023-08-11 17:00:00,4402,597.67,Travel,Cash,Best Buy,0
T005347,2023-08-11 18:00:00,4214,172.54,Utilities,Cash,CVS,0
T005348,2023-08-11 19:00:00,4871,132.23,Dining,Credit Card,Costco,0
T005349,2023-08-11 20:00:00,3587,980.25,Groceries,Credit Card,Uber,0
T005350,2023-08-11 21:00:00,1277,399.78,Healthcare,Online,Amazon,0
T005351,2023-08-11 22:00:00,1232,235.15,Dining,Cash,Target,0
T005352,2023-08-11 23:00:00,2552,179.61,Groceries,Cash,Costco,0
T005353,2023-08-12 00:00:00,2594,670.93,Travel,Debit Card,CVS,0
T005354,2023-08-12 01:00:00,2113,613.35,Travel,Credit Card,Netflix,0
T005355,2023-08-12 02:00:00,4563,647.12,Entertainment,Cash,Best Buy,0
T005356,2023-08-12 03:00:00,4270,97.13,Healthcare,Online,Walmart,0
T005357,2023-08-12 04:00:00,3409,894.6,Groceries,Cash,CVS,0
T005358,2023-08-12 05:00:00,4512,395.37,Healthcare,Credit Card,Netflix,0
T005359,2023-08-12 06:00:00,1025,320.24,Utilities,Online,Amazon,0
T005360,2023-08-12 07:00:00,4096,467.74,Healthcare,Credit Card,Target,0
T005361,2023-08-12 08:00:00,2417,396.17,Travel,Cash,Netflix,0
T005362,2023-08-12 09:00:00,3554,864.94,Entertainment,Cash,Costco,0
T005363,2023-08-12 10:00:00,4372,929.97,Travel,Cash,Best Buy,0
T005364,2023-08-12 11:00:00,4410,310.42,Dining,Credit Card,Walmart,0
T005365,2023-08-12 12:00:00,3314,865.3,Travel,Online,Costco,0
T005366,2023-08-12 13:00:00,1460,783.71,Groceries,Cash,Target,0
T005367,2023-08-12 14:00:00,4764,931.5,Entertainment,Cash,Uber,0
T005368,2023-08-12 15:00:00,3503,253.29,Groceries,Cash,Walmart,0
T005369,2023-08-12 16:00:00,4431,581.19,Utilities,Debit Card,Best Buy,0
T005370,2023-08-12 17:00:00,2091,281.8,Utilities,Debit Card,Costco,0
T005371,2023-08-12 18:00:00,2006,825.85,Travel,Online,CVS,0
T005372,2023-08-12 19:00:00,3910,15.27,Entertainment,Credit Card,Amazon,0
T005373,2023-08-12 20:00:00,4483,569.17,Healthcare,Cash,Best Buy,0
T005374,2023-08-12 21:00:00,2994,345.81,Entertainment,Cash,Netflix,0
T005375,2023-08-12 22:00:00,1490,329.46,Entertainment,Credit Card,Target,0
T005376,2023-08-12 23:00:00,4904,648.46,Entertainment,Credit Card,CVS,0
T005377,2023-08-13 00:00:00,2072,852.97,Travel,Online,Costco,0
T005378,2023-08-13 01:00:00,4758,613.1,Groceries,Credit Card,Walmart,0
T005379,2023-08-13 02:00:00,3611,854.64,Travel,Cash,CVS,0
T005380,2023-08-13 03:00:00,4173,271.95,Healthcare,Online,CVS,0
T005381,2023-08-13 04:00:00,1215,524.31,Groceries,Debit Card,Target,0
T005382,2023-08-13 05:00:00,4509,456.03,Healthcare,Online,Amazon,0
T005383,2023-08-13 06:00:00,2723,21.53,Dining,Online,Uber,0
T005384,2023-08-13 07:00:00,2592,561.24,Dining,Online,Netflix,0
T005385,2023-08-13 08:00:00,3606,664.91,Groceries,Credit Card,Netflix,0
T005386,2023-08-13 09:00:00,1158,596.0,Travel,Cash,CVS,0
T005387,2023-08-13 10:00:00,3536,738.92,Healthcare,Credit Card,CVS,0
T005388,2023-08-13 11:00:00,1685,575.63,Healthcare,Cash,Amazon,0
T005389,2023-08-13 12:00:00,4313,76.08,Utilities,Credit Card,Amazon,0
T005390,2023-08-13 13:00:00,3841,125.28,Healthcare,Online,Walmart,0
T005391,2023-08-13 14:00:00,2776,600.51,Travel,Cash,Costco,0
T005392,2023-08-13 15:00:00,4953,282.23,Utilities,Credit Card,Netflix,0
T005393,2023-08-13 16:00:00,3052,88.85,Travel,Online,Walmart,0
T005394,2023-08-13 17:00:00,4667,435.31,Entertainment,Debit Card,Amazon,0
T005395,2023-08-13 18:00:00,2843,558.78,Healthcare,Credit Card,Uber,0
T005396,2023-08-13 19:00:00,3408,335.46,Entertainment,Credit Card,Best Buy,0
T005397,2023-08-13 20:00:00,3506,723.23,Dining,Debit Card,Amazon,0
T005398,2023-08-13 21:00:00,3295,647.33,Dining,Credit Card,Walmart,0
T005399,2023-08-13 22:00:00,2589,339.49,Groceries,Debit Card,Target,0
T005400,2023-08-13 23:00:00,2696,757.32,Healthcare,Cash,Target,0
T005401,2023-08-14 00:00:00,3993,652.21,Utilities,Debit Card,Costco,0
T005402,2023-08-14 01:00:00,3469,641.07,Entertainment,Online,CVS,0
T005403,2023-08-14 02:00:00,2946,557.89,Travel,Debit Card,Uber,0
T005404,2023-08-14 03:00:00,4809,21.28,Healthcare,Cash,Target,0
T005405,2023-08-14 04:00:00,3062,699.54,Groceries,Debit Card,Walmart,0
T005406,2023-08-14 05:00:00,3783,382.28,Travel,Debit Card,Target,0
T005407,2023-08-14 06:00:00,4644,943.18,Entertainment,Cash,Uber,0
T005408,2023-08-14 07:00:00,2145,819.8,Healthcare,Credit Card,Uber,0
T005409,2023-08-14 08:00:00,3324,591.82,Entertainment,Credit Card,Best Buy,0
T005410,2023-08-14 09:00:00,2581,259.66,Healthcare,Online,Amazon,0
T005411,2023-08-14 10:00:00,3500,211.68,Healthcare,Online,Amazon,0
T005412,2023-08-14 11:00:00,4461,346.98,Entertainment,Debit Card,Walmart,0
T005413,2023-08-14 12:00:00,4365,481.8,Entertainment,Credit Card,CVS,0
T005414,2023-08-14 13:00:00,4645,303.1,Travel,Credit Card,Uber,0
T005415,2023-08-14 14:00:00,3645,519.78,Groceries,Debit Card,Amazon,0
T005416,2023-08-14 15:00:00,3493,173.72,Entertainment,Cash,Netflix,0
T005417,2023-08-14 16:00:00,3257,977.94,Dining,Credit Card,Target,0
T005418,2023-08-14 17:00:00,4661,116.85,Groceries,Online,Uber,0
T005419,2023-08-14 18:00:00,3761,932.62,Dining,Debit Card,Best Buy,0
T005420,2023-08-14 19:00:00,3349,914.44,Travel,Cash,Netflix,0
T005421,2023-08-14 20:00:00,2932,530.11,Entertainment,Online,CVS,0
T005422,2023-08-14 21:00:00,4294,727.66,Groceries,Credit Card,CVS,0
T005423,2023-08-14 22:00:00,2757,441.69,Entertainment,Cash,CVS,0
T005424,2023-08-14 23:00:00,3050,633.73,Healthcare,Online,Netflix,0
T005425,2023-08-15 00:00:00,1989,347.17,Entertainment,Debit Card,Amazon,0
T005426,2023-08-15 01:00:00,2541,308.15,Groceries,Cash,Costco,0
T005427,2023-08-15 02:00:00,2116,582.45,Entertainment,Cash,CVS,0
T005428,2023-08-15 03:00:00,3567,503.15,Entertainment,Debit Card,Netflix,0
T005429,2023-08-15 04:00:00,4499,583.74,Utilities,Credit Card,Netflix,0
T005430,2023-08-15 05:00:00,1492,293.79,Utilities,Credit Card,Walmart,0
T005431,2023-08-15 06:00:00,4306,373.29,Groceries,Cash,Target,0
T005432,2023-08-15 07:00:00,1619,93.06,Groceries,Cash,Costco,0
T005433,2023-08-15 08:00:00,4232,61.75,Healthcare,Cash,Best Buy,0
T005434,2023-08-15 09:00:00,4792,260.92,Healthcare,Online,Target,0
T005435,2023-08-15 10:00:00,4823,83.5,Entertainment,Cash,Walmart,0
T005436,2023-08-15 11:00:00,3378,112.74,Dining,Credit Card,Walmart,0
T005437,2023-08-15 12:00:00,3380,814.8,Groceries,Debit Card,Uber,0
T005438,2023-08-15 13:00:00,3097,48.48,Entertainment,Debit Card,Costco,0
T005439,2023-08-15 14:00:00,2546,662.35,Dining,Debit Card,Target,0
T005440,2023-08-15 15:00:00,1862,279.83,Utilities,Cash,Amazon,0
T005441,2023-08-15 16:00:00,2691,872.83,Healthcare,Cash,Uber,0
T005442,2023-08-15 17:00:00,4563,490.14,Groceries,Debit Card,Walmart,0
T005443,2023-08-15 18:00:00,2605,312.52,Entertainment,Online,CVS,0
T005444,2023-08-15 19:00:00,4752,522.46,Utilities,Online,Best Buy,0
T005445,2023-08-15 20:00:00,3319,388.14,Travel,Online,Netflix,0
T005446,2023-08-15 21:00:00,1579,568.66,Utilities,Online,Best Buy,0
T005447,2023-08-15 22:00:00,2890,123.39,Entertainment,Credit Card,Walmart,0
T005448,2023-08-15 23:00:00,2275,997.02,Healthcare,Debit Card,CVS,0
T005449,2023-08-16 00:00:00,3607,431.3,Dining,Credit Card,Target,0
T005450,2023-08-16 01:00:00,3743,354.75,Travel,Cash,Netflix,0
T005451,2023-08-16 02:00:00,2855,713.11,Travel,Online,Best Buy,0
T005452,2023-08-16 03:00:00,4770,370.26,Healthcare,Online,CVS,0
T005453,2023-08-16 04:00:00,4161,834.94,Travel,Debit Card,CVS,0
T005454,2023-08-16 05:00:00,3493,459.73,Groceries,Online,Amazon,0
T005455,2023-08-16 06:00:00,4064,722.36,Entertainment,Debit Card,Walmart,0
T005456,2023-08-16 07:00:00,2355,116.38,Travel,Cash,CVS,0
T005457,2023-08-16 08:00:00,2162,847.66,Utilities,Online,Uber,0
T005458,2023-08-16 09:00:00,1356,738.36,Dining,Online,Target,0
T005459,2023-08-16 10:00:00,2624,219.6,Entertainment,Credit Card,Best Buy,0
T005460,2023-08-16 11:00:00,3321,153.83,Healthcare,Debit Card,Uber,0
T005461,2023-08-16 12:00:00,4090,323.13,Utilities,Debit Card,Amazon,0
T005462,2023-08-16 13:00:00,3006,976.31,Groceries,Online,Target,0
T005463,2023-08-16 14:00:00,3358,264.26,Travel,Credit Card,Best Buy,0
T005464,2023-08-16 15:00:00,1869,461.57,Utilities,Online,Walmart,0
T005465,2023-08-16 16:00:00,1885,39.72,Entertainment,Debit Card,Target,0
T005466,2023-08-16 17:00:00,3001,403.26,Utilities,Debit Card,Netflix,0
T005467,2023-08-16 18:00:00,3201,575.61,Groceries,Online,Best Buy,0
T005468,2023-08-16 19:00:00,2413,953.59,Dining,Cash,Amazon,0
T005469,2023-08-16 20:00:00,2283,521.57,Travel,Online,Netflix,0
T005470,2023-08-16 21:00:00,1619,820.92,Entertainment,Credit Card,Uber,0
T005471,2023-08-16 22:00:00,1882,551.66,Travel,Debit Card,Best Buy,0
T005472,2023-08-16 23:00:00,1796,50.38,Travel,Debit Card,Netflix,0
T005473,2023-08-17 00:00:00,4642,321.86,Healthcare,Online,CVS,0
T005474,2023-08-17 01:00:00,3172,579.79,Travel,Cash,Amazon,0
T005475,2023-08-17 02:00:00,4425,951.09,Utilities,Debit Card,Target,0
T005476,2023-08-17 03:00:00,2296,860.54,Utilities,Online,Netflix,0
T005477,2023-08-17 04:00:00,1618,236.07,Dining,Cash,Costco,0
T005478,2023-08-17 05:00:00,2834,227.91,Groceries,Online,Netflix,0
T005479,2023-08-17 06:00:00,1244,209.16,Entertainment,Online,Walmart,0
T005480,2023-08-17 07:00:00,3895,923.27,Utilities,Online,Uber,0
T005481,2023-08-17 08:00:00,3497,854.14,Travel,Debit Card,Amazon,0
T005482,2023-08-17 09:00:00,1929,777.13,Groceries,Cash,Uber,0
T005483,2023-08-17 10:00:00,2270,398.81,Entertainment,Credit Card,Amazon,0
T005484,2023-08-17 11:00:00,1519,509.34,Entertainment,Credit Card,Amazon,0
T005485,2023-08-17 12:00:00,4212,469.69,Entertainment,Debit Card,Best Buy,0
T005486,2023-08-17 13:00:00,3409,260.86,Entertainment,Debit Card,Netflix,0
T005487,2023-08-17 14:00:00,1007,509.98,Dining,Online,CVS,0
T005488,2023-08-17 15:00:00,3525,40.19,Entertainment,Online,Costco,0
T005489,2023-08-17 16:00:00,4423,140.49,Groceries,Cash,Walmart,0
T005490,2023-08-17 17:00:00,3019,887.72,Utilities,Online,Netflix,0
T005491,2023-08-17 18:00:00,1494,754.16,Groceries,Cash,Uber,0
T005492,2023-08-17 19:00:00,2629,428.64,Travel,Online,Walmart,0
T005493,2023-08-17 20:00:00,3880,521.98,Healthcare,Online,CVS,0
T005494,2023-08-17 21:00:00,4498,376.3,Dining,Credit Card,Best Buy,0
T005495,2023-08-17 22:00:00,2062,743.37,Dining,Debit Card,Best Buy,0
T005496,2023-08-17 23:00:00,3640,786.35,Travel,Cash,CVS,0
T005497,2023-08-18 00:00:00,1186,765.65,Groceries,Credit Card,Uber,0
T005498,2023-08-18 01:00:00,4667,725.39,Groceries,Online,CVS,0
T005499,2023-08-18 02:00:00,4671,212.46,Travel,Credit Card,Target,0
T005500,2023-08-18 03:00:00,3801,344.59,Healthcare,Cash,Best Buy,0
T005501,2023-08-18 04:00:00,2877,475.15,Entertainment,Debit Card,Uber,0
T005502,2023-08-18 05:00:00,3140,337.49,Entertainment,Credit Card,Amazon,0
T005503,2023-08-18 06:00:00,1085,757.39,Utilities,Cash,Netflix,0
T005504,2023-08-18 07:00:00,4115,336.06,Groceries,Online,Walmart,0
T005505,2023-08-18 08:00:00,1136,146.85,Groceries,Credit Card,Best Buy,0
T005506,2023-08-18 09:00:00,3468,405.05,Travel,Debit Card,CVS,0
T005507,2023-08-18 10:00:00,3121,980.12,Travel,Cash,Amazon,0
T005508,2023-08-18 11:00:00,4619,233.62,Entertainment,Debit Card,Netflix,0
T005509,2023-08-18 12:00:00,2636,616.04,Groceries,Online,Netflix,0
T005510,2023-08-18 13:00:00,4583,438.64,Groceries,Debit Card,Netflix,0
T005511,2023-08-18 14:00:00,4227,80.31,Dining,Online,Target,0
T005512,2023-08-18 15:00:00,4326,493.0,Utilities,Online,Costco,0
T005513,2023-08-18 16:00:00,3218,705.14,Utilities,Credit Card,Target,0
T005514,2023-08-18 17:00:00,2751,518.09,Entertainment,Online,Amazon,0
T005515,2023-08-18 18:00:00,3217,873.39,Healthcare,Debit Card,Netflix,0
T005516,2023-08-18 19:00:00,2787,296.05,Groceries,Credit Card,Uber,0
T005517,2023-08-18 20:00:00,1871,95.39,Dining,Online,Uber,0
T005518,2023-08-18 21:00:00,3369,937.2,Groceries,Cash,Amazon,0
T005519,2023-08-18 22:00:00,4638,384.41,Travel,Cash,Uber,0
T005520,2023-08-18 23:00:00,3503,580.64,Entertainment,Online,CVS,0
T005521,2023-08-19 00:00:00,1943,794.08,Healthcare,Credit Card,Uber,0
T005522,2023-08-19 01:00:00,2626,331.07,Utilities,Credit Card,Costco,0
T005523,2023-08-19 02:00:00,3837,719.0,Groceries,Credit Card,CVS,0
T005524,2023-08-19 03:00:00,3660,144.06,Healthcare,Debit Card,Walmart,0
T005525,2023-08-19 04:00:00,4226,298.38,Entertainment,Cash,Uber,0
T005526,2023-08-19 05:00:00,3936,153.26,Utilities,Online,Costco,0
T005527,2023-08-19 06:00:00,1348,813.12,Groceries,Online,Costco,0
T005528,2023-08-19 07:00:00,4522,230.42,Dining,Cash,Walmart,0
T005529,2023-08-19 08:00:00,4947,720.23,Entertainment,Debit Card,Target,0
T005530,2023-08-19 09:00:00,2676,943.87,Groceries,Credit Card,Amazon,0
T005531,2023-08-19 10:00:00,2196,532.49,Utilities,Cash,Target,0
T005532,2023-08-19 11:00:00,1009,544.63,Utilities,Online,Uber,0
T005533,2023-08-19 12:00:00,3787,466.42,Dining,Debit Card,Uber,0
T005534,2023-08-19 13:00:00,4336,332.63,Entertainment,Online,CVS,0
T005535,2023-08-19 14:00:00,2461,480.9,Entertainment,Credit Card,Best Buy,0
T005536,2023-08-19 15:00:00,4831,606.78,Healthcare,Cash,Uber,0
T005537,2023-08-19 16:00:00,4318,986.13,Groceries,Credit Card,Uber,0
T005538,2023-08-19 17:00:00,1666,938.39,Healthcare,Debit Card,CVS,0
T005539,2023-08-19 18:00:00,3593,863.53,Utilities,Cash,Best Buy,0
T005540,2023-08-19 19:00:00,2522,890.24,Utilities,Credit Card,Netflix,0
T005541,2023-08-19 20:00:00,3176,473.17,Dining,Credit Card,Netflix,0
T005542,2023-08-19 21:00:00,4743,660.87,Dining,Credit Card,Netflix,0
T005543,2023-08-19 22:00:00,1600,896.12,Entertainment,Debit Card,Amazon,0
T005544,2023-08-19 23:00:00,3652,399.02,Healthcare,Credit Card,Amazon,0
T005545,2023-08-20 00:00:00,1326,962.14,Utilities,Online,Netflix,0
T005546,2023-08-20 01:00:00,4824,421.63,Groceries,Cash,Costco,0
T005547,2023-08-20 02:00:00,4906,605.07,Travel,Cash,Amazon,0
T005548,2023-08-20 03:00:00,1979,712.71,Groceries,Credit Card,Walmart,0
T005549,2023-08-20 04:00:00,3451,951.09,Dining,Debit Card,Walmart,0
T005550,2023-08-20 05:00:00,1628,252.17,Groceries,Online,Netflix,0
T005551,2023-08-20 06:00:00,2629,748.67,Utilities,Online,Best Buy,0
T005552,2023-08-20 07:00:00,4746,525.61,Healthcare,Cash,Target,0
T005553,2023-08-20 08:00:00,4682,275.87,Entertainment,Cash,Costco,0
T005554,2023-08-20 09:00:00,4696,778.84,Healthcare,Online,Target,0
T005555,2023-08-20 10:00:00,4430,556.7,Travel,Cash,Best Buy,0
T005556,2023-08-20 11:00:00,4674,664.36,Entertainment,Credit Card,Walmart,0
T005557,2023-08-20 12:00:00,4929,329.67,Travel,Online,CVS,0
T005558,2023-08-20 13:00:00,3765,486.46,Travel,Cash,Uber,0
T005559,2023-08-20 14:00:00,4088,621.18,Utilities,Credit Card,Netflix,0
T005560,2023-08-20 15:00:00,1273,410.86,Utilities,Credit Card,Costco,0
T005561,2023-08-20 16:00:00,1684,206.39,Dining,Online,Best Buy,0
T005562,2023-08-20 17:00:00,1115,962.02,Dining,Credit Card,Target,0
T005563,2023-08-20 18:00:00,1860,516.35,Travel,Online,Best Buy,0
T005564,2023-08-20 19:00:00,3003,736.58,Healthcare,Credit Card,Best Buy,0
T005565,2023-08-20 20:00:00,1692,416.94,Dining,Online,Amazon,1
T005566,2023-08-20 21:00:00,4162,361.58,Utilities,Online,Netflix,0
T005567,2023-08-20 22:00:00,2105,413.09,Dining,Online,Walmart,0
T005568,2023-08-20 23:00:00,3371,415.1,Travel,Online,Costco,1
T005569,2023-08-21 00:00:00,4008,548.74,Entertainment,Credit Card,Amazon,0
T005570,2023-08-21 01:00:00,3161,548.04,Healthcare,Online,Walmart,0
T005571,2023-08-21 02:00:00,2792,502.18,Healthcare,Cash,Netflix,0
T005572,2023-08-21 03:00:00,4129,143.44,Groceries,Credit Card,Best Buy,0
T005573,2023-08-21 04:00:00,1153,501.11,Dining,Online,Walmart,0
T005574,2023-08-21 05:00:00,2900,177.41,Healthcare,Credit Card,Target,0
T005575,2023-08-21 06:00:00,2427,134.87,Utilities,Credit Card,Netflix,0
T005576,2023-08-21 07:00:00,4699,933.32,Entertainment,Credit Card,Costco,0
T005577,2023-08-21 08:00:00,4926,608.9,Utilities,Credit Card,Netflix,0
T005578,2023-08-21 09:00:00,2289,662.9,Dining,Online,Netflix,0
T005579,2023-08-21 10:00:00,1314,407.78,Travel,Credit Card,Amazon,0
T005580,2023-08-21 11:00:00,4786,909.89,Groceries,Cash,Costco,0
T005581,2023-08-21 12:00:00,2064,641.55,Groceries,Credit Card,Best Buy,0
T005582,2023-08-21 13:00:00,1104,771.48,Entertainment,Credit Card,Target,0
T005583,2023-08-21 14:00:00,2924,374.88,Healthcare,Cash,Walmart,0
T005584,2023-08-21 15:00:00,2913,960.41,Healthcare,Online,Uber,0
T005585,2023-08-21 16:00:00,2216,822.26,Healthcare,Cash,Walmart,0
T005586,2023-08-21 17:00:00,2424,855.41,Groceries,Debit Card,Target,0
T005587,2023-08-21 18:00:00,4349,180.47,Travel,Cash,Uber,0
T005588,2023-08-21 19:00:00,3401,278.25,Healthcare,Online,Walmart,0
T005589,2023-08-21 20:00:00,4063,292.77,Utilities,Cash,Amazon,0
T005590,2023-08-21 21:00:00,2772,278.2,Healthcare,Credit Card,CVS,0
T005591,2023-08-21 22:00:00,2960,856.85,Travel,Online,Walmart,0
T005592,2023-08-21 23:00:00,3780,41.57,Entertainment,Debit Card,Best Buy,0
T005593,2023-08-22 00:00:00,2603,85.34,Entertainment,Online,Walmart,0
T005594,2023-08-22 01:00:00,1708,281.18,Groceries,Credit Card,Costco,0
T005595,2023-08-22 02:00:00,4327,207.87,Travel,Debit Card,Best Buy,0
T005596,2023-08-22 03:00:00,1650,239.54,Utilities,Online,Walmart,0
T005597,2023-08-22 04:00:00,3871,799.96,Travel,Online,Walmart,0
T005598,2023-08-22 05:00:00,1946,567.5,Utilities,Credit Card,Netflix,0
T005599,2023-08-22 06:00:00,1660,15.71,Utilities,Cash,Best Buy,0
T005600,2023-08-22 07:00:00,3146,435.03,Travel,Cash,Amazon,0
T005601,2023-08-22 08:00:00,3635,413.81,Dining,Debit Card,Uber,1
T005602,2023-08-22 09:00:00,3329,122.81,Travel,Credit Card,Uber,0
T005603,2023-08-22 10:00:00,4954,679.38,Utilities,Credit Card,CVS,0
T005604,2023-08-22 11:00:00,3450,705.08,Healthcare,Cash,CVS,0
T005605,2023-08-22 12:00:00,2132,723.68,Entertainment,Cash,Uber,0
T005606,2023-08-22 13:00:00,1699,731.19,Entertainment,Debit Card,Amazon,0
T005607,2023-08-22 14:00:00,3246,10.05,Groceries,Cash,Walmart,0
T005608,2023-08-22 15:00:00,4374,954.38,Entertainment,Debit Card,CVS,0
T005609,2023-08-22 16:00:00,3038,816.07,Dining,Online,Amazon,0
T005610,2023-08-22 17:00:00,3374,904.94,Utilities,Debit Card,Amazon,0
T005611,2023-08-22 18:00:00,3201,25.49,Travel,Debit Card,CVS,0
T005612,2023-08-22 19:00:00,1551,934.52,Travel,Debit Card,Uber,0
T005613,2023-08-22 20:00:00,4716,811.69,Dining,Online,Best Buy,0
T005614,2023-08-22 21:00:00,1404,838.85,Entertainment,Cash,Target,0
T005615,2023-08-22 22:00:00,1461,102.35,Utilities,Debit Card,Uber,0
T005616,2023-08-22 23:00:00,3179,741.39,Entertainment,Cash,Best Buy,0
T005617,2023-08-23 00:00:00,3838,960.32,Groceries,Debit Card,Uber,0
T005618,2023-08-23 01:00:00,1873,681.76,Entertainment,Cash,Walmart,0
T005619,2023-08-23 02:00:00,1083,574.86,Groceries,Debit Card,Best Buy,0
T005620,2023-08-23 03:00:00,2422,946.17,Travel,Cash,Costco,0
T005621,2023-08-23 04:00:00,3801,448.51,Utilities,Credit Card,Target,0
T005622,2023-08-23 05:00:00,3675,603.3,Healthcare,Online,Uber,0
T005623,2023-08-23 06:00:00,4180,481.57,Groceries,Debit Card,Netflix,0
T005624,2023-08-23 07:00:00,1220,933.52,Entertainment,Online,Target,0
T005625,2023-08-23 08:00:00,4975,85.32,Entertainment,Debit Card,Amazon,0
T005626,2023-08-23 09:00:00,3600,506.11,Travel,Credit Card,Costco,0
T005627,2023-08-23 10:00:00,2391,690.08,Dining,Credit Card,Walmart,0
T005628,2023-08-23 11:00:00,4218,793.99,Healthcare,Online,Amazon,0
T005629,2023-08-23 12:00:00,1111,587.19,Dining,Debit Card,Best Buy,0
T005630,2023-08-23 13:00:00,1614,909.83,Entertainment,Cash,Best Buy,0
T005631,2023-08-23 14:00:00,2581,942.57,Dining,Debit Card,CVS,0
T005632,2023-08-23 15:00:00,3971,73.68,Healthcare,Cash,Amazon,0
T005633,2023-08-23 16:00:00,4565,408.35,Healthcare,Online,Costco,0
T005634,2023-08-23 17:00:00,4576,33.22,Utilities,Online,Amazon,0
T005635,2023-08-23 18:00:00,1474,336.12,Dining,Credit Card,Amazon,0
T005636,2023-08-23 19:00:00,3883,541.5,Utilities,Cash,Amazon,0
T005637,2023-08-23 20:00:00,2913,911.69,Entertainment,Debit Card,Target,0
T005638,2023-08-23 21:00:00,1270,848.09,Entertainment,Credit Card,CVS,0
T005639,2023-08-23 22:00:00,3468,136.22,Entertainment,Online,Uber,0
T005640,2023-08-23 23:00:00,2920,102.1,Travel,Credit Card,Walmart,0
T005641,2023-08-24 00:00:00,3754,593.37,Dining,Debit Card,Walmart,0
T005642,2023-08-24 01:00:00,2390,536.8,Groceries,Debit Card,Netflix,0
T005643,2023-08-24 02:00:00,4351,273.71,Healthcare,Online,Walmart,0
T005644,2023-08-24 03:00:00,4354,900.46,Groceries,Credit Card,Netflix,0
T005645,2023-08-24 04:00:00,1039,928.09,Entertainment,Cash,Target,0
T005646,2023-08-24 05:00:00,2982,408.59,Dining,Cash,CVS,0
T005647,2023-08-24 06:00:00,3236,891.4,Utilities,Cash,Costco,0
T005648,2023-08-24 07:00:00,4235,390.11,Groceries,Debit Card,CVS,0
T005649,2023-08-24 08:00:00,1993,739.45,Entertainment,Credit Card,Netflix,0
T005650,2023-08-24 09:00:00,3012,481.18,Groceries,Cash,Target,0
T005651,2023-08-24 10:00:00,4607,131.36,Groceries,Credit Card,Costco,0
T005652,2023-08-24 11:00:00,3583,928.65,Healthcare,Online,Amazon,0
T005653,2023-08-24 12:00:00,4075,459.56,Groceries,Cash,Best Buy,0
T005654,2023-08-24 13:00:00,4906,737.14,Entertainment,Credit Card,Amazon,0
T005655,2023-08-24 14:00:00,1289,373.5,Healthcare,Debit Card,Walmart,0
T005656,2023-08-24 15:00:00,3480,28.69,Entertainment,Online,Amazon,0
T005657,2023-08-24 16:00:00,3518,109.53,Travel,Online,Target,0
T005658,2023-08-24 17:00:00,4252,501.26,Travel,Online,Walmart,0
T005659,2023-08-24 18:00:00,4319,693.06,Travel,Online,Best Buy,0
T005660,2023-08-24 19:00:00,3675,341.39,Groceries,Debit Card,Costco,0
T005661,2023-08-24 20:00:00,1278,698.53,Dining,Debit Card,Netflix,0
T005662,2023-08-24 21:00:00,3924,701.65,Entertainment,Cash,Netflix,0
T005663,2023-08-24 22:00:00,1580,706.9,Travel,Debit Card,Costco,0
T005664,2023-08-24 23:00:00,1862,497.6,Dining,Debit Card,Netflix,0
T005665,2023-08-25 00:00:00,1253,915.74,Travel,Online,Walmart,0
T005666,2023-08-25 01:00:00,1180,494.3,Travel,Debit Card,Uber,0
T005667,2023-08-25 02:00:00,4901,455.76,Dining,Online,Uber,0
T005668,2023-08-25 03:00:00,1680,207.39,Travel,Credit Card,Amazon,0
T005669,2023-08-25 04:00:00,1824,314.58,Groceries,Credit Card,Uber,0
T005670,2023-08-25 05:00:00,4580,51.91,Groceries,Credit Card,Netflix,0
T005671,2023-08-25 06:00:00,4832,637.2,Healthcare,Credit Card,CVS,0
T005672,2023-08-25 07:00:00,1699,256.05,Groceries,Credit Card,CVS,0
T005673,2023-08-25 08:00:00,3613,311.11,Utilities,Credit Card,Costco,0
T005674,2023-08-25 09:00:00,2349,773.11,Healthcare,Credit Card,CVS,0
T005675,2023-08-25 10:00:00,2380,333.95,Travel,Online,Walmart,0
T005676,2023-08-25 11:00:00,4896,249.77,Utilities,Online,CVS,0
T005677,2023-08-25 12:00:00,2673,177.37,Entertainment,Online,Target,0
T005678,2023-08-25 13:00:00,3727,777.11,Dining,Online,Costco,0
T005679,2023-08-25 14:00:00,3438,138.41,Entertainment,Debit Card,Best Buy,0
T005680,2023-08-25 15:00:00,2638,459.22,Utilities,Debit Card,CVS,0
T005681,2023-08-25 16:00:00,2957,511.86,Groceries,Cash,Target,0
T005682,2023-08-25 17:00:00,4156,690.52,Travel,Debit Card,Target,0
T005683,2023-08-25 18:00:00,4388,636.95,Healthcare,Online,Walmart,0
T005684,2023-08-25 19:00:00,1211,812.61,Travel,Online,Costco,0
T005685,2023-08-25 20:00:00,2538,54.3,Groceries,Credit Card,Walmart,0
T005686,2023-08-25 21:00:00,1383,303.48,Travel,Credit Card,Best Buy,0
T005687,2023-08-25 22:00:00,2714,287.33,Dining,Cash,Best Buy,0
T005688,2023-08-25 23:00:00,1341,154.56,Dining,Debit Card,Netflix,0
